Mine_ID,Latitude,Longitude,State,Mine_Name,Mine_Status,Substatus,Commodity,C1_Temperature,C2_Rainfall,C3_Faults,C4_Direct_Use,C5_Roads,C6_Railways,C7_Powerlines,C8_Ports,C9_Health,C10_Manufacturing,C11_Agriculture,C12_Education,C13_Data_Centres,C14_Built_Up,TOPSIS_Score,Rank,Suitability_Class
30699,-37.59628,144.10839,VIC,Unknown Quarry,Inactive mine,Neglected,Basalt,38.6041,800.0,7.40789086039,30.846948641,0.58506917705,0.05532597811,4.35293472246,60.5053411473,10.0734994015,19.9486973168,39.918224843,19.574016969,61.8847954894,0.44933016048,0.849558,4115,Suitable
30700,-37.59091,144.12117,VIC,Kerrit Bareet Shaft,Inactive mine,Neglected,Gold,38.5385,800.0,6.96493538217,29.9448949751,0.03420691187,0.67483843548,5.47321239856,60.6439217557,8.98660292717,20.9752857513,39.4639287559,20.7969885811,61.0587735577,0.89275668826,0.849514,4135,Suitable
30701,-37.59009,144.13173,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.4786,800.0,7.13648513359,29.0868219586,0.2466299882,0.48331961177,6.14792132085,60.4028149167,8.06730121112,21.8921058713,38.8400052808,21.7349107046,60.2302623906,1.65659434475,0.849414,4216,Suitable
30702,-37.60274,144.13702,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.4476,800.0,8.60967730176,28.2075935928,1.10232526914,0.99004833826,5.60842058032,58.929776508,7.52964111794,22.5778666004,37.5440999107,21.9857132526,59.2605214126,2.60602306395,0.849269,4297,Suitable
30703,-37.60483,144.13932,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.4358,800.0,8.89619611182,27.9457503246,1.31020508537,1.26057371862,5.66110174943,58.6433230174,7.33886890758,22.8224961652,37.2377138881,22.1621876229,58.9848471183,2.81870768357,0.849221,4326,Suitable
30704,-37.12374,144.22401,VIC,Unknown,Inactive mine,Neglected,Gold,27.9732,500.0,7.80840820258,21.9210284377,0.53619590784,3.12591309734,5.72012325197,98.2464205287,7.62560401172,6.03306974571,24.4945161823,6.7204979656,83.5690775432,2.22898592449,0.827358,26848,Moderately Suitable
30705,-37.12414,144.22551,VIC,Unknown,Inactive mine,Neglected,Gold,27.9509,500.0,7.94506085074,21.9256194569,0.67457357973,3.24726622193,5.82717442327,98.128421264,7.6887889143,6.12391939262,24.631112072,6.77481813884,83.4474632977,2.33127123485,0.82731,26931,Moderately Suitable
30706,-37.11673,144.21181,VIC,Unknown,Inactive mine,Neglected,Gold,28.0254,500.0,6.66660344434,22.3148807236,0.46128505687,1.85200033531,4.53049824736,99.5317436671,6.77871484209,4.96920512453,23.3647262009,5.96479367613,84.8706426686,1.21297102448,0.827605,26349,Moderately Suitable
30707,-37.1161,144.21264,VIC,Unknown,Inactive mine,Neglected,Gold,27.9822,500.0,6.73535209951,22.4029194092,0.36611633484,1.83754636576,4.49771301079,99.5396947264,6.70897236219,4.91856417539,23.4359598574,5.88795500373,84.8736587699,1.14093861206,0.827581,26414,Moderately Suitable
30708,-37.12639,144.21158,VIC,Unknown,Inactive mine,Neglected,Gold,28.3725,500.0,6.72413486395,21.2876513512,0.5309382898,2.75519607398,5.5177204896,98.7145198629,7.84703974257,6.01153055949,23.4123015969,7.02965890054,84.0885037192,2.28083820929,0.82773,25986,Moderately Suitable
30709,-37.12715,144.22275,VIC,Unknown,Inactive mine,Neglected,Gold,28.128,500.0,7.72382686939,21.5282646546,0.46878993917,3.35582829106,5.99401053685,98.0223543007,7.98538844714,6.34799736932,24.4120528286,7.0905599287,83.3611787668,2.52846794366,0.827446,26678,Moderately Suitable
30710,-37.52697,144.46397,VIC,Golden Top Mine,Inactive mine,Neglected,Gold,35.2521,800.0,31.8168545552,16.6347788576,1.1525508842,11.9579123491,11.8091429423,51.3319246528,11.6253469128,20.1088296912,33.7031986681,38.6880378282,38.4713209819,9.0504012057,0.844377,9307,Suitable
30711,-37.55672,144.33386,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,36.7413,800.0,20.5907857029,16.3087856301,2.37894336275,9.80763384286,16.6883736245,59.1020328446,10.9295448551,19.0505515543,32.0839565842,40.0572625045,46.344539499,0.99369489992,0.846404,8084,Suitable
30712,-37.13743,144.25382,VIC,Perseverance Shaft,Inactive mine,Neglected,Gold,28.371,800.0,10.5701134566,21.6176995096,0.20044047768,5.32473163244,8.24553092416,95.4113931162,9.79481183971,8.62831612409,27.2851991215,8.7872076898,80.681526115,1e-181,0.841912,11790,Suitable
30713,-37.09494,144.25272,VIC,Phillips,Inactive mine,Neglected,Gold,26.9527,800.0,10.1307305895,25.822768558,0.16583611201,1.14667022367,4.77226473482,99.2176380443,5.66511864031,5.34391448473,27.0340248947,4.63212237202,84.3605862761,0.21243768771,0.841075,12878,Suitable
30714,-37.13051,144.34481,VIC,Phoenix No. 3 Shaft,Inactive mine,Neglected,Gold,28.288,800.0,18.6080483554,26.9719639056,0.14078625953,0.82722335271,13.8649688696,91.2833319121,14.4458048409,14.2518312379,35.2942070607,13.4748199601,76.257958098,0.33587884925,0.840433,13685,Suitable
30715,-37.13091,144.34485,VIC,Phoenix No. 1 Shaft,Inactive mine,Neglected,Gold,28.2961,800.0,18.6147897926,26.9418197501,0.15758355295,0.84617500292,13.8890085043,91.2445403816,14.474167177,14.2805504897,35.3008621153,13.5022875854,76.2199772856,0.29210471062,0.840436,13680,Suitable
30716,-37.53988,144.23663,VIC,Ashtons Mine,Inactive mine,Neglected,Gold,37.6324,800.0,11.7891109384,23.6183367853,0.58062699635,7.1447325651,13.3578186065,63.338627951,6.66386367622,18.8146593463,37.3833729626,32.1347486405,54.5399799668,5.41393207886,0.848162,6051,Suitable
30717,-37.6933,144.07107,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.9917,800.0,18.3522667929,32.8956735443,1.39353895596,3.86914604967,1.73376134119,52.2929813876,16.8815874485,21.6612191787,31.3801601057,17.5912038648,62.0003461906,4.72252591638,0.848593,4795,Suitable
30718,-37.69331,144.07515,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.9928,800.0,18.2981494599,32.5344013138,1.54580128796,4.23085302011,1.68778380951,52.1134784098,16.596958224,21.9358771828,31.3700851712,17.9209067602,61.6454388787,4.98993558122,0.848584,4808,Suitable
30719,-37.68763,144.0824,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.9278,800.0,17.5943375045,31.86301153,0.84140468923,4.92414331447,1.21915560129,52.3512509087,15.7039559059,22.0360491143,31.9912915331,18.2684739046,61.1444329199,5.50714962125,0.848701,4649,Suitable
30720,-37.68824,144.08147,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.935,800.0,17.6706331838,31.9480027436,0.94682415567,4.83390509919,1.24145031646,52.3314493427,15.8104102856,22.0130339478,31.9239604539,18.2168846862,61.2109372217,5.59089418757,0.848686,4673,Suitable
30721,-37.68931,144.08098,VIC,Shamrock Shaft,Inactive mine,Neglected,Gold,38.9475,800.0,17.7930001593,31.9962500453,1.04508527923,4.77675262265,1.33351284728,52.2485878785,15.9175281498,22.0527195504,31.8059498957,18.2211440046,61.2288268126,5.66985182022,0.848664,4702,Suitable
30722,-37.69347,144.08138,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.9962,800.0,18.2449629366,31.9836876749,1.25205543499,4.78286737952,1.77988994434,51.8290511045,16.178496328,22.3702537294,31.3467564274,18.4330837273,61.100460112,5.40986810541,0.848599,4783,Suitable
30723,-37.69455,144.07068,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,39.0054,800.0,18.4940107632,32.9380496833,1.51579310584,3.8329159387,1.87598055291,52.1904378142,16.9933686097,21.7215320573,31.243348605,17.6181342875,62.0071192483,4.60290909704,0.848567,4840,Suitable
30724,-37.69563,144.07075,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,39.0174,800.0,18.6106200634,32.9390873638,1.63261870508,3.83979635079,1.99071735365,52.0839873064,17.0619340133,21.7980848571,31.1240179197,17.6748488625,61.9778213163,4.52757594351,0.848545,4873,Suitable
30725,-37.69693,144.07024,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,39.0315,800.0,18.7595272268,32.9934994539,1.76217786154,3.796775288,2.14062653401,51.9822792946,17.186427555,21.8488478364,30.982090431,17.6965692861,61.9945737619,4.39926353431,0.848518,4923,Suitable
30726,-37.69741,144.0734,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,39.0384,800.0,18.7683897177,32.717468283,1.88972385984,4.07886859661,2.14879388029,51.7966280703,17.001400173,22.1040349563,30.9210617034,17.9718024691,61.7093447203,4.58327284857,0.848505,4940,Suitable
30727,-37.21754,144.34976,VIC,Frenchmans Reef,Inactive mine,Neglected,Gold,30.2943,800.0,19.5762616604,21.308832949,0.22477929185,3.78471569998,19.1753679302,83.1778822306,10.6205029633,18.5967673634,37.6384122488,20.6784696134,68.3931258946,3.02025822261,0.841661,12094,Suitable
30728,-37.13912,144.25442,VIC,Fryers Shaft,Inactive mine,Neglected,Gold,28.4273,800.0,10.6370596718,21.47820867,0.26988988581,5.43099155561,8.43294442659,95.2311349975,9.98805810539,8.8131077661,27.3610788863,8.98093601583,80.5050068169,0.09369867587,0.841928,11778,Suitable
30729,-37.07065,144.25924,VIC,Garfield (Forest Creek Victoria Gold Reefs) Shaft,Inactive mine,Neglected,Gold,26.2096,800.0,10.516621516,28.5283566372,1.0902643015,1.51184761495,4.5382425627,101.058938581,4.51400294328,4.29138903847,27.886552364,3.68800849265,86.1207930682,0.7705779748,0.840312,13829,Suitable
30730,-37.0742,144.25924,VIC,Garfield No. 2 (Madam Garfield) Shaft,Inactive mine,Neglected,Gold,26.3247,800.0,10.5442550636,28.1643666279,0.7169004469,1.19324609687,4.57753308877,100.738131578,4.67450615076,4.46083307646,27.8308350333,3.79608923923,85.8086135595,0.39545959541,0.840448,13662,Suitable
30731,-37.07408,144.25894,VIC,Garfield Reef,Inactive mine,Neglected,Gold,26.3179,800.0,10.5165919935,28.1665733355,0.7356892953,1.19075528777,4.54928470789,100.764425763,4.64462711393,4.43096425506,27.8061070828,3.7664693501,85.8354201783,0.41896746841,0.840446,13666,Suitable
30732,-37.04092,144.26283,VIC,Gentle Annie,Inactive mine,Neglected,Gold,25.3365,800.0,10.7407581235,31.1598114989,0.97760108808,2.75900676997,4.97467975956,103.585814537,4.6883433732,4.5529528486,26.7490597056,4.6190477069,88.5725679618,2.14108543907,0.83934,14757,Suitable
30733,-37.12599,144.2118,VIC,Gingell and Co.,Inactive mine,Neglected,Gold,28.353,500.0,6.74047432437,21.3357314745,0.51543454738,2.72729461743,5.4824746681,98.7364044498,7.80267226661,5.97163637464,23.4280704177,6.98379611519,84.108189081,2.23588859743,0.827721,26015,Moderately Suitable
30734,-37.2222,144.37292,VIC,Glengonna Lead,Inactive mine,Neglected,Gold,30.3905,800.0,21.6583667861,22.9161727211,1.12864882248,2.50663991682,17.4201297476,81.5334728984,8.51244250639,18.4687294206,39.7587107285,22.3133403312,66.6800987366,2.76837602564,0.841653,12108,Suitable
30735,-37.10419,144.24999,VIC,"Gluth, Henry?",Inactive mine,Neglected,Gold,27.2465,800.0,9.96220027836,24.786274642,0.29160781581,2.19511892265,5.18636826115,98.540744521,6.35448631291,5.68550828999,26.754531732,5.31958551415,83.7182038923,1.19810767921,0.841287,12602,Suitable
30736,-37.15869,144.35367,VIC,Golden Gate Air Shaft,Inactive mine,Neglected,Gold,28.8386,800.0,19.6202090276,25.3543940813,0.19450482522,0.40087507318,16.1820811409,88.2583574013,14.0556400429,16.7117751442,36.426676259,16.0019738678,73.276917691,1.62156225463,0.840597,13448,Suitable
30737,-37.12365,144.22404,VIC,Golden Hill Shaft,Inactive mine,Neglected,Gold,27.9692,500.0,7.81035116197,21.9312959142,0.53759558301,3.12009624871,5.71293526862,98.2525297697,7.61611336825,6.02477699855,24.4964850239,6.71074741002,83.5747745868,2.22134611921,0.827355,26851,Moderately Suitable
30738,-37.05752,144.27967,VIC,Golden Point,Inactive mine,Neglected,Gold,26.034,800.0,12.2937324318,30.5767312715,0.484450261,3.52824620218,6.3039117511,101.223580322,6.016698673,5.77193577754,28.9872630971,5.45100068922,86.2042971561,2.72613762308,0.839779,14379,Suitable
30739,-37.06298,144.28172,VIC,Golden Point,Inactive mine,Neglected,Gold,26.2182,800.0,12.4931821962,30.1024161482,0.6525757262,3.00909098417,6.46312666001,100.620261854,6.25100260788,6.00937048193,29.6168567245,5.59869477389,85.6074279372,2.25649481128,0.839924,14254,Suitable
30740,-37.11856,144.22831,VIC,Golden Rose Tribute Co. Shaft,Inactive mine,Neglected,Gold,27.677,500.0,8.14915511977,22.590997729,0.94169299507,3.00506201426,5.34480606118,98.4570215664,7.12551461147,5.6674385983,24.8438798319,6.18890327361,83.7478253106,1.98271961408,0.827127,27222,Moderately Suitable
30741,-37.19874,144.35549,VIC,Good Friday Lead,Inactive mine,Neglected,Gold,29.8079,800.0,20.0058576481,22.8103237442,0.24164171169,1.8295704908,19.2245913072,84.5443478592,11.0890075252,19.679864653,37.5163116111,19.316962217,69.6737162658,1.17764936971,0.841176,12746,Suitable
30742,-37.19879,144.35368,VIC,Good Friday Shaft,Inactive mine,Neglected,Gold,29.8067,800.0,19.8448783077,22.6717390773,0.27491292887,1.94956391568,19.1166145957,84.6346988277,11.223383662,19.5699577285,37.362323946,19.2199519607,69.7704625398,1.32774285424,0.841195,12715,Suitable
30743,-37.08452,144.21572,VIC,Goodge,Inactive mine,Neglected,Gold,26.7773,500.0,6.75447144891,25.83636066,1.03538934953,0.88737646723,1.49007379463,102.11974077,3.23096237739,1.94008459227,23.836953412,2.38617085627,87.342452684,0.32008659272,0.826899,27581,Moderately Suitable
30744,-37.10574,144.22911,VIC,Great Unknown Pit,Inactive mine,Neglected,Gold,27.1898,500.0,8.1170067968,23.948490012,1.28457825986,2.401588684,4.10632442354,99.5310849936,5.76181954384,4.49382052707,24.8897709871,4.80081849464,84.7776682187,1.30930845018,0.826864,27639,Moderately Suitable
30745,-37.05139,144.25965,VIC,Greater Ox Reef,Inactive mine,Neglected,Gold,25.5907,500.0,10.4889784657,30.5283425537,1.29243574651,3.16927253789,4.54393111822,102.787481263,4.22662854656,4.00423442051,27.7582357489,3.85371054331,87.8040760341,2.25726386106,0.825293,29794,Moderately Suitable
30746,-37.08624,144.25497,VIC,Greenhill Shaft,Inactive mine,Neglected,Gold,26.6806,800.0,10.2610096247,26.7878854901,0.11531712336,0.17370930955,4.51696300908,99.8768094297,5.10900266321,4.93607111564,27.3030423584,4.10576497997,84.9897201519,0.30162099862,0.840853,13117,Suitable
30747,-37.1319,144.24471,VIC,Grenfell and Voights,Inactive mine,Neglected,Gold,28.1745,500.0,9.71537018119,21.7995860221,0.73622420378,5.073037357,7.30891343425,96.3934593815,8.93664359691,7.67265268278,26.4108980177,7.94647824875,81.6751835521,0.69175578942,0.827202,27086,Moderately Suitable
30748,-37.09513,144.25267,VIC,Hall,Inactive mine,Neglected,Gold,26.9587,800.0,10.1278090921,25.8016767095,0.16728028827,1.16800502292,4.77934253823,99.203347652,5.67850558172,5.34955273236,27.0284423381,4.64522301648,84.3469700247,0.23080313345,0.84108,12867,Suitable
30749,-37.12135,144.24146,VIC,Hand of Friendship Co. Shaft,Inactive mine,Neglected,Gold,27.8007,500.0,9.34139251775,22.7425245108,0.85927498663,4.14151568733,6.15350856258,97.491736382,7.73970843344,6.53878436681,26.031060252,6.74614661999,82.7490068865,1.84782840879,0.827051,27345,Moderately Suitable
30750,-37.10961,144.25469,VIC,Unknown,Inactive mine,Neglected,Gold,27.4513,800.0,10.4239199804,24.4094958068,0.0928604418,2.63945651182,5.90070089599,97.8096542813,7.08503310872,6.38660974022,27.1706609353,6.04974994025,82.9887941313,1.69694080031,0.841366,12517,Suitable
30751,-37.10825,144.25529,VIC,Unknown,Inactive mine,Neglected,Gold,27.4093,800.0,10.4663700924,24.5684862927,0.16570657715,2.47987596054,5.83809720699,97.8981404336,6.98757503787,6.33422121507,27.2237140133,5.9514048187,83.0714438292,1.54523893133,0.841331,12556,Suitable
30752,-37.11056,144.25454,VIC,Unknown,Inactive mine,Neglected,Gold,27.4821,800.0,10.4182101872,24.3085125605,0.10191369224,2.74346995327,5.96376516915,97.7335591812,7.16703291557,6.443615402,27.1581026255,6.1323667104,82.9159775943,1.80247275233,0.841385,12492,Suitable
30753,-37.11243,144.24589,VIC,Unknown,Inactive mine,Neglected,Gold,27.5072,800.0,9.6637090443,23.8047174548,0.61930857688,3.17435241983,5.583510916,98.0333348826,6.97917602623,6.02388569004,26.3894550292,5.9597056921,83.2481946357,2.17986713396,0.84146,12388,Suitable
30754,-37.11395,144.24565,VIC,Unknown,Inactive mine,Neglected,Gold,27.5585,800.0,9.65458563197,23.6419650781,0.63230733532,3.34098286518,5.69939343482,97.9125872463,7.12236296858,6.13243431006,26.3716052123,6.10554524433,83.1329109015,2.34375892677,0.84149,12346,Suitable
30755,-37.12637,144.24095,VIC,Unknown,Inactive mine,Neglected,Gold,27.9752,500.0,9.33642781316,22.2158236105,0.97353825119,4.42513245494,6.61151183319,97.0816776248,8.25040051971,6.97634031891,26.0227558726,7.26561750167,82.3571977327,1.3880069061,0.827133,27212,Moderately Suitable
30756,-37.11196,144.25245,VIC,Unknown,Inactive mine,Neglected,Gold,27.5194,800.0,10.2435278839,24.0899457813,0.0523865995,2.9484439268,5.94116217007,97.7216909216,7.20465410285,6.4056913143,26.9736495746,6.17303870988,82.9147323289,1.97374203011,0.841433,12423,Suitable
30757,-37.11017,144.25283,VIC,Unknown,Inactive mine,Neglected,Gold,27.4613,800.0,10.2629454029,24.2841049677,0.05623502498,2.74945888084,5.82485481867,97.8595609731,7.05093985028,6.29964125083,27.0051874215,6.01750925764,83.0460595742,1.77303964281,0.841396,12466,Suitable
30758,-37.114,144.25134,VIC,Unknown,Inactive mine,Neglected,Gold,27.5831,800.0,10.1611791559,23.8436146582,0.12488204163,3.19335698368,6.03557007216,97.6012389986,7.35379801723,6.48872201471,26.8791258117,6.32559846292,82.8039173344,2.21172255268,0.841477,12367,Suitable
30759,-37.10665,144.25483,VIC,Unknown,Inactive mine,Neglected,Gold,27.3541,800.0,10.412586641,24.7122975923,0.16100141823,2.32444237616,5.69023560306,98.0645416581,6.81745319845,6.19386981843,27.1831952771,5.78097980859,83.2345564377,1.36937253914,0.841304,12584,Suitable
30760,-37.6157,144.14366,VIC,Unknown Trench,Inactive mine,Neglected,Gold,38.4166,800.0,10.1554880253,27.2550218931,1.91093475129,2.36396854417,5.3059942148,57.3837996377,7.14805627746,23.461048303,36.1493305154,22.4487865472,58.1878638878,3.17737642474,0.849076,4401,Suitable
30761,-37.61599,144.15928,VIC,Unknown Adit,Inactive mine,Neglected,Gold,38.3454,800.0,10.7376684907,25.9056206389,1.50748745315,2.17813812484,5.1815905703,56.8965946109,5.82252714053,24.8160963481,35.0997465411,23.8317771126,56.8834227101,4.41799316683,0.848993,4429,Suitable
30762,-37.59184,144.16303,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.301,800.0,8.64265345821,26.4092363895,0.12870105482,0.41238895705,7.43550084401,59.328842506,5.29093006402,24.6732516123,36.7343972534,24.4398805716,57.6054526752,4.03155686029,0.849099,4391,Suitable
30763,-37.60264,144.17734,VIC,Unknown Shafts,Inactive mine,Neglected,Gold,38.2393,800.0,10.3634356474,24.8071307913,1.11060262036,0.94909836584,5.93784866972,57.8163413921,3.95503506379,26.1006304992,34.994720279,25.5439705938,55.9628796696,2.58735386483,0.848961,4445,Suitable
30764,-37.55099,144.10618,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6819,800.0,2.40383383214,26.5990525618,0.03802422339,4.69640355353,8.99951904681,65.2379577646,11.5875951404,19.4934989294,43.486474818,20.8345633161,64.0855493137,2.4618407562,0.849496,4150,Suitable
30765,-37.55637,144.1088,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.655,800.0,3.01706632654,27.1658265388,0.51917146713,4.19969750401,8.47770274339,64.6000324393,11.115135488,19.6901335198,42.8999701242,20.8195569825,63.6184480901,1.84060976508,0.849485,4158,Suitable
30766,-37.55881,144.11278,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6233,800.0,3.34342125216,27.4018796177,0.58126063608,4.07987111081,8.3187935748,64.2243981483,10.68083971,20.0332709786,42.4598341103,21.0507462796,63.1835167529,1.56855779407,0.849468,4171,Suitable
30767,-37.5565,144.10291,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6614,800.0,3.01168172683,27.2363986225,0.52012410014,4.0337759143,8.34390974419,64.7714993581,11.5843915456,19.1668947867,43.2596560263,20.329517694,64.0849576364,1.9531062096,0.849497,4147,Suitable
30768,-37.55526,144.10013,VIC,Basalt Quarry,Inactive mine,Neglected,Basalt,38.6483,800.0,2.89818140499,27.1305990814,0.25674438161,4.1127091243,8.43309476701,64.9877925066,11.8657194976,18.9269766274,43.5314530391,20.154508502,64.3666878274,2.16515147858,0.849497,4146,Suitable
30769,-37.55493,144.09788,VIC,Basalt Quarry,Inactive mine,Neglected,Basalt,38.6368,800.0,2.89645574491,27.1205327639,0.05379622161,3.98217234931,8.43784337546,65.0938809345,12.062994598,18.7294007482,43.6993573542,19.9850995826,64.5629628127,2.229509353,0.849501,4140,Suitable
30770,-37.5537,144.11728,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.5959,800.0,2.92518636884,26.8082456702,0.02182730365,4.70051739556,8.980558814,64.6177273255,10.5764685877,20.4573643164,42.5857120504,21.6283369224,63.0680914124,2.19594518726,0.849433,4198,Suitable
30771,-37.5497,144.11246,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6362,800.0,2.36325501969,26.4021879719,0.27616508605,5.00293238183,9.27397225226,65.1786541119,11.1648923209,20.0607033588,43.2008072644,21.402903778,63.6468772523,2.56981430081,0.849429,4200,Suitable
30772,-37.5486,144.11137,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6458,800.0,2.21928131769,26.2900008605,0.364158416,5.085016637,9.36550787083,65.3259126668,11.3090390348,19.9743959268,43.3555000484,21.3627354954,63.7874076455,2.68824526242,0.849424,4208,Suitable
30773,-37.54963,144.10952,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6585,800.0,2.29187266464,26.4189186725,0.22699094889,4.92584097293,9.21414185626,65.2756273404,11.3967883883,19.8010602034,43.3873396969,21.1665462255,63.8846833338,2.5777311793,0.849454,4184,Suitable
30774,-37.54966,144.1068,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6791,800.0,2.26138716092,26.447095489,0.19101381589,4.85269972843,9.15486090761,65.3563333173,11.6074872454,19.5600148126,43.5530943653,20.9441540058,64.100265836,2.59808033051,0.849474,4166,Suitable
30775,-37.54908,144.10546,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6852,800.0,2.19011856081,26.3965167153,0.23825478703,4.86311495099,9.19212509043,65.4579052754,11.7426444653,19.4468412263,43.6820158704,20.8616028767,64.2353167588,2.68078995578,0.849472,4168,Suitable
30776,-37.54726,144.10486,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6843,800.0,1.98790988771,26.2029107415,0.43007567982,4.89823836889,9.37828995877,65.6648205603,11.8856194703,19.4122137912,43.8632400126,20.8964387503,64.3715446364,2.88817081259,0.849448,4189,Suitable
30777,-37.54642,144.1033,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6764,800.0,1.89840093196,26.1271447787,0.39980285224,4.81080666991,9.44333986579,65.8002265617,12.0517769544,19.2835908208,44.0263135436,20.8099913872,64.5368104137,3.00779520957,0.849441,4190,Suitable
30778,-37.54567,144.1022,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6708,800.0,1.82446154578,26.0569531616,0.29101568552,4.75638821234,9.50786381254,65.912090794,12.1774204814,19.1951057963,44.1538006456,20.7571101783,64.6610360696,3.11161757443,0.84944,4192,Suitable
30779,-37.5433,144.10105,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.6667,800.0,1.58185308953,25.8103999906,0.15239224977,4.77236095354,9.7496836379,66.1929990728,12.3953799431,19.1235307832,44.4127738795,20.7794196073,64.8685198143,3.39075798734,0.849428,4201,Suitable
30780,-37.48443,144.27187,VIC,Easter Monday No. 1 Adit,Inactive mine,Neglected,Gold,36.5882,800.0,14.2411962495,22.4653137836,2.8208646556,9.68824695499,20.1723694755,67.9445380188,11.8749513942,11.9509890398,41.4943585202,33.6835842125,55.5869173895,2.6120696118,0.846722,7796,Suitable
30781,-37.48511,144.27143,VIC,Easter Monday No. 2 Adit,Inactive mine,Neglected,Gold,36.6019,800.0,14.2103278346,22.5086007006,2.85333716846,9.74718464414,20.0882841991,67.9366362995,11.9595229283,12.035339477,41.4397727146,33.6602110651,55.5695968089,2.68229547689,0.84673,7784,Suitable
30782,-37.48307,144.27233,VIC,Easter Monday Reef,Inactive mine,Neglected,Gold,36.5657,800.0,14.2670719101,22.3595728605,2.79935610938,9.55925784557,20.3273203873,67.9919501602,11.7214211655,11.7965796702,41.6179092588,33.6942959406,55.6507275421,2.50799395308,0.846709,7819,Suitable
30783,-37.47589,144.29055,VIC,Simmons Reef,Inactive mine,Neglected,Gold,36.2662,800.0,15.8335266003,22.6207352542,1.29042920905,9.26259947446,19.5034184645,67.0839896386,10.3848196769,10.5104849996,41.7795280665,35.1468466723,54.7723069476,0.70526335367,0.846658,7905,Suitable
30784,-37.62216,144.11125,VIC,New Discovery Shaft,Inactive mine,Neglected,Gold,38.5569,800.0,10.2743399346,29.8984769989,0.62577776544,2.74579159186,2.57783853441,57.7668112857,10.1118736272,20.88801836,37.9129557284,19.5458644652,60.6430609044,0.44365620421,0.849384,4235,Suitable
30785,-37.62312,144.11178,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.5535,800.0,10.3829342286,29.8311430431,0.65301874781,2.84839412963,2.58621884701,57.6508858226,10.0925260286,20.9653825598,37.810923121,19.5905303481,60.5636091138,0.46432519268,0.84937,4244,Suitable
30786,-37.62239,144.10761,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.5722,800.0,10.2861606268,30.2098972639,0.30518228633,2.80180781966,2.26912354716,57.8694211715,10.4316316189,20.5885344164,38.1534996269,19.2222582208,60.9395978177,0.11958199153,0.849425,4206,Suitable
30787,-37.61294,144.18613,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,38.2163,800.0,11.7393503995,23.7095338514,1.94997370679,1.79549384283,4.6926510275,56.5050405561,3.47313028205,27.0727456755,33.6338038002,26.2297819517,54.8000568281,2.13549838266,0.848823,4537,Suitable
30788,-37.55033,144.20976,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,37.9018,800.0,9.62854149734,24.8328764202,1.94025614518,5.33593470638,11.698436806,62.6812433954,5.51420614463,20.9144787301,37.6847569434,29.5149130357,55.986207606,4.4390095533,0.848486,4984,Suitable
30789,-37.54978,144.21318,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,37.8742,800.0,9.90956790826,24.6166953584,1.72729272702,5.50679888804,11.8047424679,62.6749563975,5.51915400122,20.7160291836,37.5646708111,29.8233765221,55.7538688422,4.44433675406,0.848467,5051,Suitable
30790,-37.55069,144.21337,VIC,Unknown Shaft,Inactive mine,Neglected,Gold,37.8759,800.0,9.94937767614,24.5457327258,1.73967748382,5.42162697204,11.7084535636,62.5731880109,5.41727317064,20.7967001835,37.4718785682,29.8110857086,55.6887849483,4.34247026658,0.848474,5020,Suitable
